"-1127176713","2021-10-08","https://ph-files.imgix.net/ec9d55b4-60eb-43c5-9a02-887c0e22d09d?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=25174395-9c32-4d55-b877-e990aec103ae.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/hcknation","348","Helping developers to build greater apps with gamification","Hcknation"
"93058100","2021-10-07T06:11:04.152Z","https://","https://www.producthunt.com/upcoming/as1nc","107","Video-first async meetings inside your Calendar.","as1nc"
"93058100","2021-10-08","https://","https://www.producthunt.com/upcoming/as1nc","108","Video-first async meetings inside your Calendar.","as1nc"
"-1537294296","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/7ecd2f6a-4509-4bd2-998c-135ce870be99.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/tradeoffs","1091","A show for product people about products you know.","Tradeoffs"
"-1537294296","2021-10-08","https://ph-files.imgix.net/7ecd2f6a-4509-4bd2-998c-135ce870be99.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/tradeoffs","1091","A show for product people about products you know.","Tradeoffs"
"85200","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/0894f942-fc12-4c2a-92ab-1ca134475d03.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/uni-2","21","Get Perspectives — Actionable inclusion analytics.","Uni"
"85200","2021-10-08","https://ph-files.imgix.net/0894f942-fc12-4c2a-92ab-1ca134475d03.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/uni-2","21","Get Perspectives — Actionable inclusion analytics.","Uni"
"2052672541","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/88d58563-4cb6-4b1a-94b7-df6f98205ae1.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/dongle","33","The Coin Sized Mute Button","Dongle"
"2052672541","2021-10-08","https://ph-files.imgix.net/88d58563-4cb6-4b1a-94b7-df6f98205ae1.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/dongle","34","The Coin Sized Mute Button","Dongle"
"2433545","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/33a3badf-2bc4-47a6-9aa0-bbce405ce85c.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/nock","176","No-code landing pages + NFC. The safer way to share!","Nock"
"2433545","2021-10-08","https://ph-files.imgix.net/33a3badf-2bc4-47a6-9aa0-bbce405ce85c.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/nock","177","No-code landing pages + NFC. The safer way to share!","Nock"
"71967","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/79e21faa-f722-4bca-9fb6-bf703c0985c2.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/gum-2","232","TikTok for Startups","Gum"
"71967","2021-10-08","https://ph-files.imgix.net/79e21faa-f722-4bca-9fb6-bf703c0985c2.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/gum-2","237","TikTok for Startups","Gum"
"-1688304442","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/42b3307a-efa9-4d25-89f5-f61cae9cf647?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=f0c25204-b603-4f23-aee1-29e7eb1f9923.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/meetpro-2","536","Meet with investors, no warm introduction needed ✨","MeetPro"
"-1688304442","2021-10-08","https://ph-files.imgix.net/42b3307a-efa9-4d25-89f5-f61cae9cf647?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=f0c25204-b603-4f23-aee1-29e7eb1f9923.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/meetpro-2","537","Meet with investors, no warm introduction needed ✨","MeetPro"
"424745963","2021-10-07T06:11:04.151Z","https://","https://www.producthunt.com/upcoming/divethru","0","Your mental health’s new bestie: an app made by therapists","DiveThru"
"424745963","2021-10-08","https://","https://www.producthunt.com/upcoming/divethru","0","Your mental health’s new bestie: an app made by therapists","DiveThru"
"1154858162","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/5c61b1a8-78d2-45f5-9c79-d035a5fef0c1?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=b685598a-4761-436f-b194-7e9f104d925d.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/zapplan","250","A superpowered mobile calendar 🗓️","Zapplan"
"1154858162","2021-10-08","https://ph-files.imgix.net/5c61b1a8-78d2-45f5-9c79-d035a5fef0c1?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=b685598a-4761-436f-b194-7e9f104d925d.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/zapplan","250","A superpowered mobile calendar 🗓️","Zapplan"
"-1577854020","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/bac73acd-5e98-40cf-9737-32df59a0eca9?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=baa2bbaf-aad0-4ad8-b0d6-c90739b9b0c6.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/junkyard-panda","444","Simple Free tool to find and send cold emails","Junkyard Panda"
"-1577854020","2021-10-08","https://ph-files.imgix.net/bac73acd-5e98-40cf-9737-32df59a0eca9?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=baa2bbaf-aad0-4ad8-b0d6-c90739b9b0c6.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/junkyard-panda","444","Simple Free tool to find and send cold emails","Junkyard Panda"
"55201527","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/38b1d465-20c6-47ee-ab4d-9fecc48051c7.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/mailpost","92","Send marketing emails easier than ever before.","Mailpost"
"55201527","2021-10-08","https://ph-files.imgix.net/38b1d465-20c6-47ee-ab4d-9fecc48051c7.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/mailpost","92","Send marketing emails easier than ever before.","Mailpost"
"-915999389","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/5e409962-850c-4231-80ec-ca3f88f18411.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/neighborverse","56","Life is better with friends. Find them on Neighborverse.","Neighborverse"
"-915999389","2021-10-08","https://ph-files.imgix.net/5e409962-850c-4231-80ec-ca3f88f18411.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/neighborverse","58","Life is better with friends. Find them on Neighborverse.","Neighborverse"
"63953328","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/89ab3b3d-2638-4b34-8116-e40b1402db17.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&fit=fill","https://www.producthunt.com/upcoming/bappo","275","Software-making platform for business","Bappo"
"63953328","2021-10-08","https://ph-files.imgix.net/89ab3b3d-2638-4b34-8116-e40b1402db17.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&fit=fill","https://www.producthunt.com/upcoming/bappo","275","Software-making platform for business","Bappo"
"1322757268","2021-10-07T06:11:04.151Z","https://","https://www.producthunt.com/upcoming/highlight-3","1692","Listen to highlight clips from trending audio","Highlight"
"1322757268","2021-10-08","https://","https://www.producthunt.com/upcoming/highlight-3","1693","Listen to highlight clips from trending audio","Highlight"
"74220656","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/66299005-4115-43dd-a466-16ea6e7163e7.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/meeps","581","The best way to create a membership site or online community","Meeps"
"74220656","2021-10-08","https://ph-files.imgix.net/66299005-4115-43dd-a466-16ea6e7163e7.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/meeps","581","The best way to create a membership site or online community","Meeps"
"-1391237212","2021-10-07T06:11:04.151Z","https://","https://www.producthunt.com/upcoming/mini-course-generator-4","219","The fastest way to create mini-courses","Mini-Course Generator"
"-1391237212","2021-10-08","https://","https://www.producthunt.com/upcoming/mini-course-generator-4","222","The fastest way to create mini-courses","Mini-Course Generator"
"80567770","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/ecbc83d5-f050-44b9-ba1e-e0d003be9663.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/taggg","163","Schedule group meetings effortlessly with shared calendars","Taggg"
"80567770","2021-10-08","https://ph-files.imgix.net/ecbc83d5-f050-44b9-ba1e-e0d003be9663.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/taggg","163","Schedule group meetings effortlessly with shared calendars","Taggg"
"-1317677342","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/a4089088-07c2-466e-bdcc-ed6056bb2260.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/gameapart","2868","Taking Game Night Digital","GameApart"
"-1317677342","2021-10-08","https://ph-files.imgix.net/a4089088-07c2-466e-bdcc-ed6056bb2260.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/gameapart","2869","Taking Game Night Digital","GameApart"
"234729619","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/e1080a50-4fef-4bc4-b5c9-7a9159614d4c.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/simpleperks","96","Invest in your team’s future.","SimplePerks"
"234729619","2021-10-08","https://ph-files.imgix.net/e1080a50-4fef-4bc4-b5c9-7a9159614d4c.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/simpleperks","96","Invest in your team’s future.","SimplePerks"
"11843297","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/5b6b3c92-6b7e-4099-abaf-f53d4a9b5de9.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=00d16542-f885-44b5-8d8f-29c3d9f86f3e.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/storyblok-v2","55","A better, faster, and more powerful CMS","Storyblok V2"
"11843297","2021-10-08","https://ph-files.imgix.net/5b6b3c92-6b7e-4099-abaf-f53d4a9b5de9.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=00d16542-f885-44b5-8d8f-29c3d9f86f3e.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/storyblok-v2","55","A better, faster, and more powerful CMS","Storyblok V2"
"82664157","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/6ccd8cea-01c2-4d02-acf2-87f6d05c93cc?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=8432c7b0-ac75-4a3d-933b-8f78807c602d.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/virus","3603","Referral Campaigns that spread like a contagious Virus","Virus"
"82664157","2021-10-08","https://ph-files.imgix.net/6ccd8cea-01c2-4d02-acf2-87f6d05c93cc?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=8432c7b0-ac75-4a3d-933b-8f78807c602d.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/virus","3604","Referral Campaigns that spread like a contagious Virus","Virus"
"245188512","2021-10-07T06:11:04.152Z","https://","https://www.producthunt.com/upcoming/journey-2","984","One link to engage, close, and onboard customers","Journey"
"245188512","2021-10-08","https://","https://www.producthunt.com/upcoming/journey-2","984","One link to engage, close, and onboard customers","Journey"
"1040243946","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/935cecbe-b3ed-4001-b935-6a7ad781269c.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/dataclarity-3","49","Visualize your visitor data with clarity","DataClarity"
"1040243946","2021-10-08","https://ph-files.imgix.net/935cecbe-b3ed-4001-b935-6a7ad781269c.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/dataclarity-3","49","Visualize your visitor data with clarity","DataClarity"
"-1321064756","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/fdf35b2a-296f-493c-b843-4cb95e6909a3.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/insideropinion","186","The Search Engine for your Business","InsiderOpinion"
"-1321064756","2021-10-08","https://ph-files.imgix.net/fdf35b2a-296f-493c-b843-4cb95e6909a3.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/insideropinion","186","The Search Engine for your Business","InsiderOpinion"
"54819968","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/168ea4cd-dc45-43c1-b98e-a308c18d9dff.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/mailcuri","51","Accurate and affordable tool to validate emails in bulk","Mailcuri"
"54819968","2021-10-08","https://ph-files.imgix.net/168ea4cd-dc45-43c1-b98e-a308c18d9dff.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/mailcuri","51","Accurate and affordable tool to validate emails in bulk","Mailcuri"
"-1473947786","2021-10-07T06:11:04.151Z","https://","https://www.producthunt.com/upcoming/laxis-your-intelligent-meeting-assistant","46","Capture what is said, intelligently","Laxis: Your Intelligent Meeting Assistant"
"-1473947786","2021-10-08","https://","https://www.producthunt.com/upcoming/laxis-your-intelligent-meeting-assistant","46","Capture what is said, intelligently","Laxis: Your Intelligent Meeting Assistant"
"-33334260","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/e2ca0de9-ab28-4ac2-871a-a33eed75c8d0?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=db4c787d-f509-4930-8553-4b56bf618631.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/g-a-joe","545","Google Analytics dashboard with context, target and alerts","G.A.JOE"
"-33334260","2021-10-08","https://ph-files.imgix.net/e2ca0de9-ab28-4ac2-871a-a33eed75c8d0?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=db4c787d-f509-4930-8553-4b56bf618631.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/g-a-joe","545","Google Analytics dashboard with context, target and alerts","G.A.JOE"
"74527800","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/44476d30-54ab-4963-8593-97e6e43f6aaf.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/moodo","140","Mood-boarding & inspiration gathering for designers","Moodo"
"74527800","2021-10-08","https://ph-files.imgix.net/44476d30-54ab-4963-8593-97e6e43f6aaf.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/moodo","143","Mood-boarding & inspiration gathering for designers","Moodo"
"-247320722","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/cc69ee57-6383-4ffb-bfea-b78a418dd601.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/finexy-com","95","Intelligent stock research for value investors","Finexy.com"
"-247320722","2021-10-08","https://ph-files.imgix.net/cc69ee57-6383-4ffb-bfea-b78a418dd601.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/finexy-com","95","Intelligent stock research for value investors","Finexy.com"
"2065932321","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/bc0af534-bb3f-4e85-9122-d376575deb51?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=41c6cf9e-eb6a-407b-bd13-f20bacdaee76.jpeg&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/3dme-for-android","285","Convert any video into 3D footage in seconds ✨","3Dme for Android"
"2065932321","2021-10-08","https://ph-files.imgix.net/bc0af534-bb3f-4e85-9122-d376575deb51?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=41c6cf9e-eb6a-407b-bd13-f20bacdaee76.jpeg&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/3dme-for-android","286","Convert any video into 3D footage in seconds ✨","3Dme for Android"
"-818030188","2021-10-07T06:11:04.151Z","https://","https://www.producthunt.com/upcoming/wyshbox","387","Introducing a 100% online, tech-powered life insurance","Wyshbox"
"-818030188","2021-10-08","https://","https://www.producthunt.com/upcoming/wyshbox","387","Introducing a 100% online, tech-powered life insurance","Wyshbox"
"-130599060","2021-10-07T06:11:04.151Z","https://ph-files.imgix.net/79e9b18c-88ef-45c6-ab61-88ec0f944ff0?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=5cb5674c-a3ca-41d9-982c-8428e1b161ac.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/howitzer","905","Reddit outreach tool","Howitzer"
"-130599060","2021-10-08","https://ph-files.imgix.net/b711382d-9200-415f-a0a7-b6b51f91a2c4.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=5cb5674c-a3ca-41d9-982c-8428e1b161ac.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/howitzer","919","Reddit Outreach Tool","Howitzer"
"814712044","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/eb277432-098f-40d8-9a52-05b9d39b0118?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=fc1ab6d4-33b8-4a2e-8591-9e61fa69af51.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/film-stack","415","The best curated resources for making videos.","Film Stack"
"814712044","2021-10-08","https://ph-files.imgix.net/eb277432-098f-40d8-9a52-05b9d39b0118?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=fc1ab6d4-33b8-4a2e-8591-9e61fa69af51.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/film-stack","416","The best curated resources for making videos.","Film Stack"
"2439284","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/508ee99d-c770-43a3-85d4-3bbee24045fd.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/nubo","59","Global app deployments, made easy.","Nubo"
"2439284","2021-10-08","https://ph-files.imgix.net/508ee99d-c770-43a3-85d4-3bbee24045fd.png?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&bm=normal&bf=max&bh=40&bw=40","https://www.producthunt.com/upcoming/nubo","60","Global app deployments, made easy.","Nubo"
"2583402","2021-10-07T06:11:04.152Z","https://ph-files.imgix.net/0828d7b2-ec15-4bce-b4c7-bdd815c88439.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=43da9dfd-b079-4f1d-9424-4582307bbc0a.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/span-2","8611","Health coach using Oura, Whoop, Eight Sleep, Levels, 23andme","Span"
"2583402","2021-10-08","https://ph-files.imgix.net/0828d7b2-ec15-4bce-b4c7-bdd815c88439.jpeg?auto=format&auto=compress&codec=mozjpeg&cs=strip&w=80&h=80&fit=crop&blend=43da9dfd-b079-4f1d-9424-4582307bbc0a.png&bm=normal&bf=max&bh=40&bw=40&bg=000000&bri=-40","https://www.producthunt.com/upcoming/span-2","8611","Health coach using Oura, Whoop, Eight Sleep, Levels, 23andme","Span"
"-106910517","2021-10-07T06:11:04.152Z","https://","https://www.producthunt.com/upcoming/xpression-camera-for-zoom-twitch","250","Pretend to be anyone on video chats and live streams","xpression camera for Zoom & Twitch"
